video_id,corpus,cache_dir,config_hash,is_canonical,n_survivors,n_scenes,shortlist_width,fraction_kept
4542882771,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,0d9a1f8a90ee56b1,False,116,20,5,0.25
4542882771,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,18eab8a1ac0b1d41,False,116,20,5,0.25
4542882771,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,23e55c57a3b14534,False,116,20,5,0.25
4542882771,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,246132f0ac2427b6,False,116,20,5,0.25
4542882771,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,2a04f74ea4f68236,False,116,20,5,0.25
4542882771,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,2f2caa4986c5f453,False,55,18,5,0.277778
4542882771,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,37049425fe462f8f,False,116,20,5,0.25
4542882771,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,42e238af296c65f0,False,116,20,5,0.25
4542882771,nextqa_val_confirm,/home/ccbd/IRIS-1/tuning/index_cache,4edae64ed40256e3,True,116,20,5,0.25
4542882771,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,66debf72028c0423,False,116,20,5,0.25
4542882771,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,6e543424d33fe956,False,50,18,5,0.277778
4542882771,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,9ce98f737b00237e,False,116,20,5,0.25
4542882771,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,9f288740c132690c,False,116,20,5,0.25
4542882771,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,a2e1e855bddcfe85,False,116,20,5,0.25
4542882771,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,b5c4454a6b9fd300,False,116,20,5,0.25
4542882771,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,b9e6ab6d5bc84de9,False,116,20,5,0.25
4542882771,nextqa_val_tune,/home/ccbd/IRIS-1/tuning/index_cache,cab2bac1628012a3,True,116,20,5,0.25
4542882771,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,d23faf29616b7a3a,False,116,20,5,0.25
4542882771,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,dc0ed2c9915793d7,False,116,20,5,0.25
4542882771,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,de72b2421d847823,False,116,20,5,0.25
4542882771,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,eb62728c14690b5b,False,116,20,5,0.25
4542882771,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,ec551a58246c9a5b,False,15,7,4,0.571429
4542882771,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,f13ff10914f9c340,False,116,20,5,0.25
4564478328,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,08b69cf524c36cd2,False,188,22,5,0.227273
4564478328,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,0d9a1f8a90ee56b1,False,188,22,5,0.227273
4564478328,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,18eab8a1ac0b1d41,False,188,22,5,0.227273
4564478328,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,23e55c57a3b14534,False,188,22,5,0.227273
4564478328,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,246132f0ac2427b6,False,188,22,5,0.227273
4564478328,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,2a04f74ea4f68236,False,188,22,5,0.227273
4564478328,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,2f2caa4986c5f453,False,96,22,5,0.227273
4564478328,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,37049425fe462f8f,False,188,22,5,0.227273
4564478328,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,42e238af296c65f0,False,188,22,5,0.227273
4564478328,nextqa_val_confirm,/home/ccbd/IRIS-1/tuning/index_cache,4edae64ed40256e3,True,188,22,5,0.227273
4564478328,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,66debf72028c0423,False,188,22,5,0.227273
4564478328,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,6e543424d33fe956,False,79,22,5,0.227273
4564478328,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,9ce98f737b00237e,False,188,22,5,0.227273
4564478328,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,9f288740c132690c,False,188,22,5,0.227273
4564478328,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,a2e1e855bddcfe85,False,188,22,5,0.227273
4564478328,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,b5c4454a6b9fd300,False,188,22,5,0.227273
4564478328,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,b9e6ab6d5bc84de9,False,188,22,5,0.227273
4564478328,nextqa_val_tune,/home/ccbd/IRIS-1/tuning/index_cache,cab2bac1628012a3,True,188,22,5,0.227273
4564478328,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,d23faf29616b7a3a,False,188,22,5,0.227273
4564478328,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,dc0ed2c9915793d7,False,188,22,5,0.227273
4564478328,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,de72b2421d847823,False,188,22,5,0.227273
4564478328,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,eb62728c14690b5b,False,188,22,5,0.227273
4564478328,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,ec551a58246c9a5b,False,15,11,4,0.363636
4564478328,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,f13ff10914f9c340,False,188,22,5,0.227273
4584426085,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,08b69cf524c36cd2,False,360,77,9,0.116883
4584426085,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,0d9a1f8a90ee56b1,False,360,77,9,0.116883
4584426085,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,18eab8a1ac0b1d41,False,360,77,9,0.116883
4584426085,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,23e55c57a3b14534,False,360,77,9,0.116883
4584426085,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,246132f0ac2427b6,False,360,77,9,0.116883
4584426085,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,2a04f74ea4f68236,False,360,77,9,0.116883
4584426085,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,2f2caa4986c5f453,False,161,75,9,0.12
4584426085,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,37049425fe462f8f,False,360,77,9,0.116883
4584426085,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,42e238af296c65f0,False,360,77,9,0.116883
4584426085,nextqa_val_confirm,/home/ccbd/IRIS-1/tuning/index_cache,4edae64ed40256e3,True,360,77,9,0.116883
4584426085,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,66debf72028c0423,False,360,77,9,0.116883
4584426085,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,6e543424d33fe956,False,143,75,9,0.12
4584426085,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,9ce98f737b00237e,False,360,77,9,0.116883
4584426085,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,9f288740c132690c,False,360,77,9,0.116883
4584426085,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,a2e1e855bddcfe85,False,360,77,9,0.116883
4584426085,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,b5c4454a6b9fd300,False,360,77,9,0.116883
4584426085,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,b9e6ab6d5bc84de9,False,360,77,9,0.116883
4584426085,nextqa_val_tune,/home/ccbd/IRIS-1/tuning/index_cache,cab2bac1628012a3,True,360,77,9,0.116883
4584426085,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,d23faf29616b7a3a,False,360,77,9,0.116883
4584426085,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,dc0ed2c9915793d7,False,360,77,9,0.116883
4584426085,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,de72b2421d847823,False,360,77,9,0.116883
4584426085,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,eb62728c14690b5b,False,360,77,9,0.116883
4584426085,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,ec551a58246c9a5b,False,15,14,4,0.285714
4584426085,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,f13ff10914f9c340,False,360,77,9,0.116883
4603484665,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,08b69cf524c36cd2,False,140,21,5,0.238095
4603484665,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,0d9a1f8a90ee56b1,False,140,21,5,0.238095
4603484665,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,18eab8a1ac0b1d41,False,140,21,5,0.238095
4603484665,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,23e55c57a3b14534,False,140,21,5,0.238095
4603484665,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,246132f0ac2427b6,False,140,21,5,0.238095
4603484665,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,2a04f74ea4f68236,False,140,21,5,0.238095
4603484665,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,2f2caa4986c5f453,False,76,21,5,0.238095
4603484665,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,37049425fe462f8f,False,140,21,5,0.238095
4603484665,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,42e238af296c65f0,False,140,21,5,0.238095
4603484665,nextqa_val_confirm,/home/ccbd/IRIS-1/tuning/index_cache,4edae64ed40256e3,True,140,21,5,0.238095
4603484665,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,66debf72028c0423,False,140,21,5,0.238095
4603484665,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,6e543424d33fe956,False,61,21,5,0.238095
4603484665,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,9ce98f737b00237e,False,140,21,5,0.238095
4603484665,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,9f288740c132690c,False,140,21,5,0.238095
4603484665,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,a2e1e855bddcfe85,False,140,21,5,0.238095
4603484665,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,b5c4454a6b9fd300,False,140,21,5,0.238095
4603484665,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,b9e6ab6d5bc84de9,False,140,21,5,0.238095
4603484665,nextqa_val_tune,/home/ccbd/IRIS-1/tuning/index_cache,cab2bac1628012a3,True,140,21,5,0.238095
4603484665,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,d23faf29616b7a3a,False,140,21,5,0.238095
4603484665,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,dc0ed2c9915793d7,False,140,21,5,0.238095
4603484665,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,de72b2421d847823,False,140,21,5,0.238095
4603484665,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,eb62728c14690b5b,False,140,21,5,0.238095
4603484665,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,ec551a58246c9a5b,False,15,8,4,0.5
4603484665,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,f13ff10914f9c340,False,140,21,5,0.238095
4612723694,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,08b69cf524c36cd2,False,225,32,6,0.1875
4612723694,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,0d9a1f8a90ee56b1,False,225,32,6,0.1875
4612723694,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,18eab8a1ac0b1d41,False,225,32,6,0.1875
4612723694,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,23e55c57a3b14534,False,225,32,6,0.1875
4612723694,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,246132f0ac2427b6,False,225,32,6,0.1875
4612723694,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,2a04f74ea4f68236,False,225,32,6,0.1875
4612723694,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,2f2caa4986c5f453,False,107,31,6,0.193548
4612723694,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,37049425fe462f8f,False,225,32,6,0.1875
4612723694,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,42e238af296c65f0,False,225,32,6,0.1875
4612723694,nextqa_val_confirm,/home/ccbd/IRIS-1/tuning/index_cache,4edae64ed40256e3,True,225,32,6,0.1875
4612723694,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,66debf72028c0423,False,225,32,6,0.1875
4612723694,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,6e543424d33fe956,False,93,31,6,0.193548
4612723694,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,9ce98f737b00237e,False,225,32,6,0.1875
4612723694,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,9f288740c132690c,False,225,32,6,0.1875
4612723694,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,a2e1e855bddcfe85,False,225,32,6,0.1875
4612723694,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,b5c4454a6b9fd300,False,225,32,6,0.1875
4612723694,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,b9e6ab6d5bc84de9,False,225,32,6,0.1875
4612723694,nextqa_val_tune,/home/ccbd/IRIS-1/tuning/index_cache,cab2bac1628012a3,True,225,32,6,0.1875
4612723694,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,d23faf29616b7a3a,False,225,32,6,0.1875
4612723694,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,dc0ed2c9915793d7,False,225,32,6,0.1875
4612723694,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,de72b2421d847823,False,225,32,6,0.1875
4612723694,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,eb62728c14690b5b,False,225,32,6,0.1875
4612723694,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,ec551a58246c9a5b,False,15,12,4,0.333333
4612723694,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,f13ff10914f9c340,False,225,32,6,0.1875
4626085492,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,08b69cf524c36cd2,False,86,17,5,0.294118
4626085492,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,0d9a1f8a90ee56b1,False,86,17,5,0.294118
4626085492,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,18eab8a1ac0b1d41,False,86,17,5,0.294118
4626085492,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,23e55c57a3b14534,False,86,17,5,0.294118
4626085492,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,246132f0ac2427b6,False,86,17,5,0.294118
4626085492,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,2a04f74ea4f68236,False,86,17,5,0.294118
4626085492,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,2f2caa4986c5f453,False,43,17,5,0.294118
4626085492,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,37049425fe462f8f,False,86,17,5,0.294118
4626085492,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,42e238af296c65f0,False,86,17,5,0.294118
4626085492,nextqa_val_confirm,/home/ccbd/IRIS-1/tuning/index_cache,4edae64ed40256e3,True,86,17,5,0.294118
4626085492,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,66debf72028c0423,False,86,17,5,0.294118
4626085492,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,6e543424d33fe956,False,38,17,5,0.294118
4626085492,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,9ce98f737b00237e,False,86,17,5,0.294118
4626085492,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,9f288740c132690c,False,86,17,5,0.294118
4626085492,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,a2e1e855bddcfe85,False,86,17,5,0.294118
4626085492,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,b5c4454a6b9fd300,False,86,17,5,0.294118
4626085492,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,b9e6ab6d5bc84de9,False,86,17,5,0.294118
4626085492,nextqa_val_tune,/home/ccbd/IRIS-1/tuning/index_cache,cab2bac1628012a3,True,86,17,5,0.294118
4626085492,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,d23faf29616b7a3a,False,86,17,5,0.294118
4626085492,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,dc0ed2c9915793d7,False,86,17,5,0.294118
4626085492,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,de72b2421d847823,False,86,17,5,0.294118
4626085492,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,eb62728c14690b5b,False,86,17,5,0.294118
4626085492,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,ec551a58246c9a5b,False,15,9,4,0.444444
4626085492,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,f13ff10914f9c340,False,86,17,5,0.294118
4636208292,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,08b69cf524c36cd2,False,344,46,7,0.152174
4636208292,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,0d9a1f8a90ee56b1,False,344,46,7,0.152174
4636208292,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,18eab8a1ac0b1d41,False,344,46,7,0.152174
4636208292,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,23e55c57a3b14534,False,344,46,7,0.152174
4636208292,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,246132f0ac2427b6,False,344,46,7,0.152174
4636208292,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,2a04f74ea4f68236,False,344,46,7,0.152174
4636208292,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,2f2caa4986c5f453,False,164,45,7,0.155556
4636208292,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,37049425fe462f8f,False,344,46,7,0.152174
4636208292,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,42e238af296c65f0,False,344,46,7,0.152174
4636208292,nextqa_val_confirm,/home/ccbd/IRIS-1/tuning/index_cache,4edae64ed40256e3,True,344,46,7,0.152174
4636208292,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,66debf72028c0423,False,344,46,7,0.152174
4636208292,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,6e543424d33fe956,False,136,45,7,0.155556
4636208292,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,9ce98f737b00237e,False,344,46,7,0.152174
4636208292,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,9f288740c132690c,False,344,46,7,0.152174
4636208292,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,a2e1e855bddcfe85,False,344,46,7,0.152174
4636208292,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,b5c4454a6b9fd300,False,344,46,7,0.152174
4636208292,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,b9e6ab6d5bc84de9,False,344,46,7,0.152174
4636208292,nextqa_val_tune,/home/ccbd/IRIS-1/tuning/index_cache,cab2bac1628012a3,True,344,46,7,0.152174
4636208292,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,d23faf29616b7a3a,False,344,46,7,0.152174
4636208292,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,dc0ed2c9915793d7,False,344,46,7,0.152174
4636208292,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,de72b2421d847823,False,344,46,7,0.152174
4636208292,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,eb62728c14690b5b,False,344,46,7,0.152174
4636208292,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,ec551a58246c9a5b,False,15,6,4,0.666667
4636208292,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,f13ff10914f9c340,False,344,46,7,0.152174
4650556666,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,08b69cf524c36cd2,False,76,20,5,0.25
4650556666,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,0d9a1f8a90ee56b1,False,76,20,5,0.25
4650556666,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,18eab8a1ac0b1d41,False,76,20,5,0.25
4650556666,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,23e55c57a3b14534,False,76,20,5,0.25
4650556666,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,246132f0ac2427b6,False,76,20,5,0.25
4650556666,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,2a04f74ea4f68236,False,76,20,5,0.25
4650556666,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,2f2caa4986c5f453,False,28,20,5,0.25
4650556666,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,37049425fe462f8f,False,76,20,5,0.25
4650556666,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,42e238af296c65f0,False,76,20,5,0.25
4650556666,nextqa_val_confirm,/home/ccbd/IRIS-1/tuning/index_cache,4edae64ed40256e3,True,76,20,5,0.25
4650556666,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,66debf72028c0423,False,76,20,5,0.25
4650556666,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,6e543424d33fe956,False,28,20,5,0.25
4650556666,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,9ce98f737b00237e,False,76,20,5,0.25
4650556666,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,9f288740c132690c,False,76,20,5,0.25
4650556666,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,a2e1e855bddcfe85,False,76,20,5,0.25
4650556666,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,b5c4454a6b9fd300,False,76,20,5,0.25
4650556666,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,b9e6ab6d5bc84de9,False,76,20,5,0.25
4650556666,nextqa_val_tune,/home/ccbd/IRIS-1/tuning/index_cache,cab2bac1628012a3,True,76,20,5,0.25
4650556666,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,d23faf29616b7a3a,False,76,20,5,0.25
4650556666,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,dc0ed2c9915793d7,False,76,20,5,0.25
4650556666,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,de72b2421d847823,False,76,20,5,0.25
4650556666,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,eb62728c14690b5b,False,76,20,5,0.25
4650556666,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,ec551a58246c9a5b,False,15,12,4,0.333333
4650556666,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,f13ff10914f9c340,False,76,20,5,0.25
4671452046,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,08b69cf524c36cd2,False,175,23,5,0.217391
4671452046,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,0d9a1f8a90ee56b1,False,175,23,5,0.217391
4671452046,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,18eab8a1ac0b1d41,False,175,23,5,0.217391
4671452046,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,23e55c57a3b14534,False,175,23,5,0.217391
4671452046,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,246132f0ac2427b6,False,175,23,5,0.217391
4671452046,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,2a04f74ea4f68236,False,175,23,5,0.217391
4671452046,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,2f2caa4986c5f453,False,85,22,5,0.227273
4671452046,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,37049425fe462f8f,False,175,23,5,0.217391
4671452046,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,42e238af296c65f0,False,175,23,5,0.217391
4671452046,nextqa_val_confirm,/home/ccbd/IRIS-1/tuning/index_cache,4edae64ed40256e3,True,175,23,5,0.217391
4671452046,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,66debf72028c0423,False,175,23,5,0.217391
4671452046,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,6e543424d33fe956,False,74,22,5,0.227273
4671452046,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,9ce98f737b00237e,False,175,23,5,0.217391
4671452046,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,9f288740c132690c,False,175,23,5,0.217391
4671452046,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,a2e1e855bddcfe85,False,175,23,5,0.217391
4671452046,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,b5c4454a6b9fd300,False,175,23,5,0.217391
4671452046,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,b9e6ab6d5bc84de9,False,175,23,5,0.217391
4671452046,nextqa_val_tune,/home/ccbd/IRIS-1/tuning/index_cache,cab2bac1628012a3,True,175,23,5,0.217391
4671452046,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,d23faf29616b7a3a,False,175,23,5,0.217391
4671452046,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,dc0ed2c9915793d7,False,175,23,5,0.217391
4671452046,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,de72b2421d847823,False,175,23,5,0.217391
4671452046,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,eb62728c14690b5b,False,175,23,5,0.217391
4671452046,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,ec551a58246c9a5b,False,15,8,4,0.5
4671452046,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,f13ff10914f9c340,False,175,23,5,0.217391
4674481985,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,08b69cf524c36cd2,False,99,13,4,0.307692
4674481985,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,0d9a1f8a90ee56b1,False,99,13,4,0.307692
4674481985,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,18eab8a1ac0b1d41,False,99,13,4,0.307692
4674481985,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,23e55c57a3b14534,False,99,13,4,0.307692
4674481985,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,246132f0ac2427b6,False,99,13,4,0.307692
4674481985,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,2a04f74ea4f68236,False,99,13,4,0.307692
4674481985,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,2f2caa4986c5f453,False,45,12,4,0.333333
4674481985,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,37049425fe462f8f,False,99,13,4,0.307692
4674481985,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,42e238af296c65f0,False,99,13,4,0.307692
4674481985,nextqa_val_confirm,/home/ccbd/IRIS-1/tuning/index_cache,4edae64ed40256e3,True,99,13,4,0.307692
4674481985,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,66debf72028c0423,False,99,13,4,0.307692
4674481985,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,6e543424d33fe956,False,41,12,4,0.333333
4674481985,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,9ce98f737b00237e,False,99,13,4,0.307692
4674481985,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,9f288740c132690c,False,99,13,4,0.307692
4674481985,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache,a2e1e855bddcfe85,False,99,13,4,0.307692
